ID,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
1681,36,44,92093,2,1,3,0,0,0,0,0,0
1682,8,141,90005,2,4.33,1,0,0,0,0,0,0
1683,26,14,92182,2,0,1,103,0,0,0,1,0
1684,29,33,92660,2,0.4,3,0,0,0,0,0,0
1685,34,83,94028,2,2,1,249,0,0,0,0,0
1686,16,89,90011,4,0.8,1,155,0,0,0,1,0
1687,38,39,96003,4,2.2,1,0,0,1,0,1,0
1688,39,83,90025,3,2,3,0,0,0,0,1,1
1689,34,108,92152,2,2,1,359,0,0,0,1,0
1690,34,21,92028,3,1.3,2,0,0,0,0,1,1
1691,1,102,95521,1,1.9,1,0,0,0,0,0,0
1692,32,48,94117,1,1.6,3,0,0,0,0,0,1
1693,32,32,93014,3,1.4,1,0,0,0,0,1,0
1694,31,43,95616,1,0.2,1,0,0,0,0,0,0
1695,23,35,94025,4,0.4,2,118,0,0,0,0,0
1696,6,184,91911,1,6,1,0,0,0,0,1,0
1697,21,140,91024,2,7.6,1,132,0,0,0,0,0
1698,38,32,90065,3,0.7,2,0,0,0,0,1,1
1699,20,149,92121,1,1.7,1,0,0,0,0,1,0
1700,25,15,94720,4,0.6,3,0,0,0,0,0,1
1701,16,71,90089,3,2.33,2,0,0,0,0,0,0
1702,3,108,94304,4,1.8,2,0,0,0,0,0,0
1703,30,122,93555,2,0.5,1,0,0,0,0,0,1
1704,41,40,94542,3,0.1,3,0,0,0,0,1,0
1705,22,198,95521,2,6.67,1,0,0,0,0,0,1
1706,24,79,90245,4,1.4,2,0,0,1,0,0,1
1707,31,84,92672,1,0.1,3,0,0,0,0,1,0
1708,37,31,92374,3,0.4,2,0,0,0,0,0,1
1709,20,12,90250,4,0.6,3,0,0,0,0,0,1
1710,34,88,93555,2,1.6,1,0,0,0,0,1,1
1711,5,29,95405,2,0.3,2,131,0,0,0,1,1
1712,3,201,95819,1,6.33,1,158,0,0,0,1,0
1713,20,20,92780,1,1.4,3,0,0,0,0,0,0
1714,20,15,90405,1,1,1,0,0,0,0,1,0
1715,27,155,94720,2,0.4,1,107,0,0,0,0,1
1716,13,25,95370,3,0.2,2,0,0,0,0,1,0
1717,8,200,91330,2,6.5,1,565,0,0,0,1,0
1718,7,101,93727,1,2.7,2,233,0,0,0,0,0
1719,16,19,92028,4,0.4,2,0,0,0,0,1,1
1720,12,188,91304,2,6.5,1,0,0,0,0,1,1
1721,28,8,95060,1,0.3,1,0,0,0,0,1,0
1722,29,59,92867,2,2.3,3,152,0,0,0,1,0
1723,2,72,92647,4,2.6,1,0,0,1,1,1,0
1724,15,55,95821,1,1.5,3,0,0,0,0,1,0
1725,19,24,90025,3,0.67,2,0,0,0,0,1,0
1726,32,19,95348,1,1.3,1,0,0,0,0,1,0
1727,33,71,91335,2,2.3,3,150,0,0,0,1,1
1728,26,54,90049,2,1.5,2,0,0,0,0,0,1
1729,26,28,95405,1,0.3,3,0,0,0,0,1,0
1730,20,25,91320,4,0.4,3,0,0,0,0,1,0
1731,17,51,94402,2,0.6,3,0,0,0,0,0,1
1732,19,125,92122,3,2.4,1,0,1,0,0,1,0
1733,0,88,94566,2,1.8,2,319,0,0,0,1,1
1734,16,125,95125,2,2.2,1,0,0,0,0,1,0
1735,10,79,94720,4,2.1,3,182,0,0,0,1,0
1736,36,31,95051,3,0.4,2,0,0,0,0,1,1
1737,31,131,95133,2,2.7,1,394,0,0,0,0,1
1738,19,70,92399,1,0.2,2,230,0,1,0,0,0
1739,36,38,91129,3,0.9,3,82,0,0,0,1,1
1740,7,83,95211,1,2.5,1,0,0,1,1,1,1
1741,20,59,95008,1,2.4,1,0,0,1,1,1,0
1742,21,121,94066,1,4.7,1,0,0,0,0,0,0
1743,38,42,95929,2,0.7,3,137,0,0,0,1,0
1744,24,32,94701,4,1.8,1,109,0,0,0,1,0
1745,3,29,91105,4,0.8,1,135,0,0,0,1,0
1746,12,40,90065,2,1.1,2,0,0,1,0,0,1
1747,36,25,90740,3,0.3,3,0,0,0,0,1,1
1748,5,21,90717,4,0.4,2,89,0,0,0,0,1
1749,23,79,95819,3,0.7,2,151,0,0,0,1,0
1750,22,52,95814,2,2.1,3,221,0,0,0,0,0
1751,34,61,95521,4,1.7,2,229,0,0,0,0,0
1752,31,25,94720,2,0.2,1,0,0,0,0,0,0
1753,8,155,92717,1,7.4,3,0,1,0,0,0,0
1754,29,25,92008,2,0.4,1,0,0,0,0,1,0
1755,24,80,95616,4,4.9,1,0,0,0,0,1,0
1756,3,55,92647,4,1.7,2,0,0,0,0,1,1
1757,17,23,95053,2,0,3,0,0,0,0,0,0
1758,9,60,90630,1,1.2,1,0,0,0,0,1,1
1759,14,54,96003,2,0.7,1,0,0,0,0,0,0
1760,6,44,94720,4,0.8,1,0,0,0,0,0,0
1761,16,33,94309,4,0,2,0,0,0,0,1,0
1762,27,45,94720,2,2,2,121,0,0,0,0,1
1763,35,55,94526,4,1.67,3,89,0,0,0,1,1
1764,24,134,94105,1,5,1,0,0,0,0,0,1
1765,21,44,94596,3,0.6,2,0,0,0,0,1,0
1766,0,149,95051,2,7.2,1,154,0,0,0,0,0
1767,38,22,92697,2,0.2,3,0,0,1,0,0,0
1768,14,74,92691,3,2.33,2,0,0,0,0,1,0
1769,18,128,92093,4,5.3,1,84,1,0,0,0,0
1770,36,62,94061,4,2.2,1,0,0,0,0,0,0
1771,37,9,91320,1,0.1,1,94,0,0,0,0,0
1772,21,9,95023,2,0.7,3,0,0,0,0,1,0
1773,11,15,94720,2,0.3,2,119,0,0,0,0,0
1774,5,28,92037,4,0.8,1,0,0,0,0,0,0
1775,18,83,93109,3,0.5,3,0,0,0,0,0,1
1776,22,73,91360,1,0.8,3,117,0,0,0,0,0
1777,26,42,94080,4,1.1,2,151,0,0,0,1,0
1778,27,34,93117,2,0.7,2,114,0,0,0,1,1
1779,3,32,94710,3,1,2,0,0,0,0,0,0
1780,9,68,94720,1,2.8,1,0,0,0,0,1,0
1781,24,82,95051,1,2.9,1,267,0,0,0,1,0
1782,26,19,90650,2,0.7,2,0,0,0,0,0,1
1783,11,60,95825,2,2.8,1,181,0,0,0,0,1
1784,27,192,94720,1,1.7,1,601,0,0,0,1,0
1785,29,119,91355,3,2,1,0,1,1,1,0,0
1786,3,190,94080,2,4.5,1,0,0,0,0,1,0
1787,11,34,93117,1,1.5,2,0,0,0,0,0,0
1788,6,44,94608,4,0.2,1,0,0,1,1,1,1
1789,13,23,91116,4,0.2,3,0,0,0,0,1,0
1790,20,171,91330,4,0.7,1,567,1,0,1,1,1
1791,20,43,92124,1,0.3,3,0,0,1,0,0,1
1792,22,139,94309,1,0,1,0,0,0,1,1,1
1793,20,118,93009,1,5.7,1,0,0,0,1,1,1
1794,9,113,94596,3,0.8,3,0,1,0,0,1,0
1795,32,98,91355,3,3.9,3,0,1,0,0,0,0
1796,24,70,90024,1,2.9,1,0,0,0,0,0,1
1797,32,42,92831,2,2.1,3,0,0,0,0,1,0
1798,10,143,91365,1,8.6,1,0,0,0,0,1,1
1799,20,185,94086,3,2.7,1,0,1,0,0,1,0
1800,14,28,95821,4,0.4,2,100,0,0,0,1,0
1801,33,45,94080,3,1.5,1,181,0,1,1,1,1
1802,10,78,92121,1,2.6,2,0,0,0,0,0,0
1803,3,121,92806,2,1.3,1,0,0,0,0,0,0
1804,32,59,94542,1,1.6,1,0,0,0,0,1,0
1805,16,64,92661,4,2.67,1,0,0,1,0,1,0
1806,26,15,92373,2,0,1,114,0,0,0,1,0
1807,36,10,90740,1,0.1,1,0,0,0,0,0,0
1808,20,61,90036,2,0.4,3,0,0,0,0,0,0
1809,31,50,93010,4,1.5,1,0,0,0,0,1,0
1810,10,79,95045,4,2.1,3,0,0,1,0,1,0
1811,34,35,90025,1,0.2,1,0,0,0,0,1,0
1812,3,11,94534,4,0.5,3,0,0,0,0,0,0
1813,19,128,95054,1,4.7,1,0,0,0,0,1,0
1814,36,55,90033,3,0.9,3,0,0,0,0,1,1
1815,22,79,95747,3,0.7,2,0,0,0,0,1,0
1816,39,18,94923,2,0.4,1,0,0,1,1,1,1
1817,19,91,92373,2,1.7,2,0,0,1,0,1,0
1818,11,9,94604,4,0.2,3,0,0,0,0,0,1
1819,20,62,95818,2,2.2,3,0,0,0,0,1,0
1820,34,59,94110,1,1.6,1,231,0,0,0,1,0
1821,22,25,90404,1,0.1,1,148,0,0,0,1,0
1822,7,54,96008,4,1.3,1,0,0,1,0,1,0
1823,23,112,93014,1,5.1,2,86,1,1,1,1,0
1824,8,125,91320,1,0,1,0,0,0,0,1,1
1825,23,194,94022,4,8.3,2,0,1,0,0,0,1
1826,32,161,94720,1,5.8,3,0,1,1,0,0,0
1827,33,35,91105,1,0.2,1,171,0,0,0,0,0
1828,30,113,92704,2,2.7,1,352,0,0,0,0,1
1829,4,25,92123,2,0.3,2,0,0,0,0,0,0
1830,29,45,95630,3,2,3,0,0,0,0,1,0
1831,13,119,94571,2,7.8,1,221,0,0,0,0,0
1832,22,30,94118,4,0.4,2,115,0,0,0,1,1
1833,29,79,91330,4,3.8,2,0,0,1,0,1,0
1834,9,178,94303,1,0.8,3,0,1,0,0,0,0
1835,16,23,94143,2,0.3,2,118,0,0,0,0,0
1836,23,171,94546,2,1.4,1,284,0,0,0,1,1
1837,19,74,90041,4,1.9,3,0,0,0,0,0,0
1838,18,103,90089,3,1,1,180,0,0,0,1,1
1839,7,99,94720,1,4,1,0,0,0,0,1,0
1840,2,43,95616,4,1.3,3,0,0,0,0,1,1
1841,25,23,93106,4,0.4,3,88,0,0,0,0,0
1842,17,91,94583,1,0.1,2,199,0,0,0,1,1
1843,29,93,95051,1,2.7,2,256,0,0,0,1,0
1844,6,154,90230,1,6,1,0,0,0,0,0,0
1845,40,21,92717,3,0.1,3,0,0,0,0,0,1
1846,18,65,93065,2,2.2,3,0,0,0,0,1,0
1847,32,15,90089,1,0.1,2,0,0,0,0,1,0
1848,0,52,95126,3,2.6,3,159,0,0,0,0,0
1849,10,30,95032,3,1.3,1,0,0,1,1,1,1
1850,26,42,90630,1,1.6,2,0,0,0,0,1,0
1851,10,20,90033,4,0.3,1,97,0,0,0,1,0
1852,8,60,94015,4,2.2,2,0,0,0,0,0,1
1853,6,54,94596,4,1.8,3,167,0,0,0,0,0
1854,25,60,90401,4,2.6,1,97,0,0,0,1,0
1855,25,41,95403,3,1,2,0,0,0,0,1,0
1856,39,30,94304,3,0.7,2,0,0,0,0,1,1
1857,24,21,95014,2,1,2,0,0,0,0,1,0
1858,13,105,94066,1,0.8,2,0,0,0,0,0,1
1859,11,65,90747,3,2.8,1,240,0,0,0,1,0
1860,41,20,91741,2,0.4,1,80,0,0,0,0,0
1861,6,179,91103,3,4.9,1,142,1,0,0,1,0
1862,38,161,90274,1,2.9,1,0,0,1,1,1,1
1863,17,82,95616,1,3.7,3,0,0,0,0,1,0
1864,22,43,94588,1,1.2,2,112,0,0,0,1,0
1865,36,61,92103,2,2.8,1,0,0,0,0,0,0
1866,6,90,91342,4,1.8,3,0,0,1,0,0,0
1867,24,90,94523,1,2.6,2,334,0,0,0,1,0
1868,39,21,94553,2,0.4,1,0,0,0,0,0,0
1869,1,118,92833,1,5.4,1,0,0,0,0,1,1
1870,30,44,94025,2,2,2,0,0,0,0,1,0
1871,37,110,95032,1,4.1,3,0,1,0,0,0,0
1872,5,99,94065,4,1.8,2,268,0,0,0,0,0
1873,17,98,94402,3,1.1,1,0,0,0,0,0,0
1874,4,69,94538,3,0.7,2,80,0,0,0,1,0
1875,11,82,95819,3,0.9,2,218,0,0,0,1,1
1876,3,112,90066,3,2.5,1,389,0,1,0,1,0
1877,38,123,90210,1,2.9,1,0,0,0,0,0,0
1878,24,78,90037,1,2.67,2,0,0,0,0,1,0
1879,30,59,95833,3,0.8,1,159,0,1,0,1,0
1880,30,78,90401,3,1.7,2,0,0,0,0,0,0
1881,19,49,94720,4,1.9,3,89,0,0,0,1,0
1882,19,82,91365,3,2.67,2,0,0,0,0,0,0
1883,32,125,91330,3,0.6,1,342,1,0,1,1,1
1884,30,185,91711,1,2.9,1,0,0,0,0,0,0
1885,33,163,94132,1,7.4,1,0,0,0,0,1,0
1886,6,19,96001,4,1.1,3,104,0,0,1,1,1
1887,41,115,94105,4,1.7,2,0,0,0,0,0,0
1888,7,81,95006,2,2,2,0,0,0,1,1,1
1889,10,93,94305,1,2.8,3,0,0,0,0,1,0
1890,30,111,93106,4,0.3,1,372,1,1,1,1,0
1891,27,184,90630,1,8.1,1,0,0,0,0,0,0
1892,18,50,95126,4,2.2,2,0,0,0,0,0,0
1893,30,55,94110,3,1.7,1,0,0,0,0,0,1
1894,24,13,94608,1,0.4,3,101,0,1,0,0,0
1895,25,29,94303,4,0.1,1,0,0,0,0,1,1
1896,2,72,95003,4,2.6,1,0,0,0,0,1,0
1897,7,83,94304,1,2.6,2,0,0,1,0,0,1
1898,29,98,93065,1,0.1,3,0,0,0,0,0,0
1899,24,43,95630,4,0.1,1,0,0,0,0,1,0
1900,33,34,94115,1,0.2,1,0,0,0,0,1,0
1901,36,10,91365,4,0.4,2,0,0,0,0,1,0
1902,19,201,94305,2,6.67,1,0,0,1,0,1,0
1903,14,85,94005,3,1.2,3,107,0,0,0,1,1
1904,26,50,90095,3,1.4,3,0,0,0,0,0,0
1905,14,91,95060,2,0,1,0,0,0,0,1,0
1906,-1,112,92507,2,2,1,241,0,0,0,1,0
1907,17,98,92866,2,0.4,1,275,0,0,0,1,0
1908,18,115,93711,1,0.3,1,0,0,0,0,0,0
1909,26,22,92037,4,0.5,2,112,0,0,0,1,0
1910,30,101,90048,3,1.7,2,0,0,0,0,0,1
1911,18,83,95616,2,3.8,3,112,0,0,0,0,0
1912,35,52,94709,3,0.5,2,0,0,0,0,0,0
1913,16,191,94304,3,4.8,2,0,1,1,1,1,0
1914,33,134,92110,4,0.9,1,198,1,0,0,1,0
1915,24,54,95616,1,1.6,2,186,0,0,0,1,0
1916,11,69,91911,3,2.1,1,0,0,1,0,0,0
1917,32,64,95138,3,1.6,3,0,0,0,0,1,0
1918,32,53,96001,4,1.67,3,142,0,0,0,0,0
1919,9,118,93555,2,6,3,246,1,0,1,1,1
1920,13,19,92069,2,1.4,2,120,0,0,0,0,1
1921,28,31,92130,2,0.4,3,0,0,0,0,0,0
1922,21,63,95621,1,0.8,3,245,0,0,0,1,1
1923,15,25,93023,1,1.4,3,0,0,0,0,0,0
1924,19,22,90639,1,0.2,1,0,0,0,0,1,0
1925,38,78,92009,1,1.8,3,0,0,0,0,0,0
1926,19,81,90245,1,0.3,1,218,0,0,0,1,0
1927,6,41,90095,1,2.4,2,0,0,0,0,1,0
1928,10,62,93106,3,2.3,1,0,0,0,0,0,0
1929,34,35,94122,1,1.2,3,0,0,0,0,1,0
1930,19,30,94501,1,0.6,3,0,0,0,0,1,0
1931,29,51,94080,3,1,2,0,0,0,0,1,0
1932,2,140,92122,2,2,1,0,0,0,0,1,0
1933,39,73,90073,3,2.4,1,185,0,0,0,0,0
1934,39,40,91311,4,1.2,2,0,0,0,0,1,0
1935,20,69,95814,1,0.8,3,0,0,0,0,1,1
1936,9,191,94086,1,4.8,3,0,1,0,1,1,1
1937,24,82,90291,3,3,2,0,0,0,0,1,0
1938,25,181,95051,1,3.3,3,589,1,1,1,1,0
1939,4,38,90245,1,1.9,3,0,0,0,0,1,0
1940,31,23,94122,2,0.2,1,0,0,0,0,1,0
1941,33,55,92630,1,1.8,3,0,0,0,0,1,0
1942,19,58,95307,2,3.2,1,0,0,0,0,1,0
1943,36,29,90210,2,0.5,2,0,0,0,0,1,0
1944,23,39,95521,4,2.6,1,0,0,0,0,0,0
1945,28,39,90095,3,1.9,2,83,0,0,1,1,1
1946,33,30,93106,3,1.5,1,151,0,1,0,1,0
1947,23,58,94720,4,2,3,0,0,0,0,1,1
1948,28,62,94111,1,1.8,3,231,0,0,0,1,0
1949,15,62,93955,4,2.4,1,86,0,0,0,0,0
1950,34,19,90504,1,1.2,3,0,0,0,0,0,0
1951,12,38,94109,1,1.5,2,0,0,0,0,0,0
1952,21,84,94550,4,2,3,0,0,0,0,1,1
1953,5,78,92037,1,2.6,2,0,0,0,0,1,0
1954,25,22,90058,4,0.2,1,83,0,0,0,1,0
1955,20,81,90245,4,2,3,277,0,0,0,1,0
1956,17,32,90401,3,0.5,2,0,0,0,0,1,0
1957,18,89,94539,4,0.8,1,184,0,0,0,0,0
1958,4,121,90028,2,3.3,1,0,0,0,0,1,0
1959,2,42,95762,1,1.5,1,0,0,0,0,1,1
1960,24,130,95833,1,1,1,0,0,0,0,0,0
1961,19,30,95616,4,0,2,0,0,0,0,1,0
1962,26,114,94304,1,4.9,1,0,0,0,0,0,0
1963,4,155,90019,1,6.33,1,0,0,0,0,0,0
1964,38,50,94539,2,1.1,1,0,0,0,0,0,1
1965,10,34,95060,1,1.5,2,111,0,0,0,0,1
1966,20,94,90095,3,0.5,3,0,0,0,0,1,0
1967,26,114,91330,2,2.4,2,0,0,0,0,0,0
1968,18,89,94303,3,0.5,3,108,0,0,0,0,1
1969,24,49,91801,1,1.4,3,0,0,0,0,1,0
1970,38,115,94105,1,2,1,0,0,0,0,1,1
1971,3,148,92780,1,1.5,1,397,0,0,0,1,1
1972,17,72,95616,4,1.1,2,203,0,0,0,0,1
1973,2,114,94606,4,2.1,3,0,0,0,0,1,0
1974,22,11,92192,2,0,1,78,0,0,0,0,0
1975,13,63,90095,4,0.2,3,242,0,0,0,0,0
1976,3,113,94132,2,0.2,1,0,0,0,0,1,1
1977,13,80,95616,2,1.8,1,0,0,0,0,1,0
1978,15,54,94303,3,0.5,3,0,0,0,0,1,1
1979,11,32,94612,2,1.4,3,0,0,1,0,1,0
1980,17,11,91330,1,1,1,0,0,0,0,0,0
1981,19,141,94706,1,2.4,1,0,0,0,0,1,0
1982,26,84,91768,3,3,2,0,0,0,0,1,0
1983,33,18,94701,3,0.1,2,110,0,0,0,1,0
1984,5,20,94720,2,0.3,1,0,0,0,0,0,0
1985,1,55,92630,4,1.7,2,175,0,0,0,1,0
1986,7,31,94920,4,0.4,2,79,0,0,0,0,0
1987,17,114,90065,2,0.4,1,0,0,0,0,0,0
1988,31,52,94118,3,2,2,0,0,1,1,1,1
1989,28,18,91301,1,0.3,1,120,0,0,0,1,0
1990,35,55,90274,1,1.8,3,0,0,1,0,0,0
1991,8,29,92807,1,0.2,3,76,0,0,0,1,1
1992,22,30,90747,3,0.5,1,0,0,0,0,0,0
1993,28,38,94302,2,0.8,1,0,0,0,0,0,1
1994,5,122,94545,2,3.1,1,0,0,0,0,0,0
1995,8,183,94080,1,6,1,0,0,0,0,0,0
1996,11,41,94720,1,2.4,2,0,0,0,0,0,0
1997,24,38,94305,1,1.4,3,0,0,0,0,0,0
1998,30,61,92093,1,1.8,3,0,0,0,0,1,0
1999,32,103,94111,3,4,3,0,1,0,0,0,0
2000,22,80,93940,2,2.4,2,0,0,0,0,1,0
2001,2,22,95670,1,0.1,2,0,0,0,0,1,0
2002,17,128,94928,2,3.25,2,0,1,0,0,0,1
2003,4,142,92126,3,4.2,1,359,1,0,0,0,0
2004,20,124,90277,1,4.7,1,0,0,0,0,1,1
2005,4,44,92704,1,1.9,3,143,0,0,0,0,0
2006,23,170,90254,2,6.5,2,0,1,0,1,1,1
2007,39,75,94720,4,0.1,2,0,0,0,1,1,1
2008,21,78,94010,3,2,2,0,0,0,0,1,1
2009,38,31,92037,1,1.1,3,125,0,0,0,1,0
2010,0,99,92735,1,1.9,1,323,0,0,0,0,0
2011,36,41,96001,2,1.5,1,0,0,0,0,0,0
2012,21,39,92507,4,0,2,0,0,0,0,1,0
2013,31,51,93943,1,1.4,1,0,0,0,0,1,1
2014,15,52,92691,3,0.8,3,113,0,0,0,1,0
2015,19,169,95054,3,5.67,3,167,1,0,1,0,1
2016,5,141,95747,1,0.8,1,0,0,0,0,1,0
2017,17,93,92835,4,0.8,1,218,0,0,0,0,0
2018,15,14,92064,3,1,2,0,0,1,0,0,0
2019,39,160,90089,2,2.1,1,0,0,0,0,1,1
2020,17,44,94611,1,0.2,1,0,0,1,1,1,0
2021,34,33,94303,3,0.2,1,0,0,1,0,0,0
2022,20,103,91380,4,4.8,3,0,1,0,0,1,0
2023,3,71,93561,4,1.8,3,236,0,0,0,0,0
2024,29,55,94720,1,0.2,1,151,0,0,0,1,0
2025,12,113,94305,4,0.2,1,0,1,0,0,0,0
2026,20,79,94720,3,2,2,185,0,1,0,0,0
2027,33,80,93907,2,0.7,2,0,0,0,0,1,0
2028,12,179,94596,2,0,1,380,0,0,0,0,0
2029,17,9,91710,2,0,3,0,0,0,0,0,0
2030,3,61,92152,4,2,2,0,0,0,0,1,0
2031,38,111,95814,2,3.9,1,207,0,1,1,1,1
2032,35,80,94608,3,0.5,1,0,0,0,0,1,0
2033,37,32,90266,3,0.2,1,0,0,1,0,0,1
2034,23,83,92126,1,0.3,1,0,0,0,0,1,1
2035,33,91,92821,4,1.9,2,329,0,0,0,0,0
2036,10,29,93065,4,1,1,0,0,0,0,1,1
2037,19,19,94305,3,0.67,2,0,0,0,0,1,0
2038,8,52,95616,2,1,2,0,0,0,0,0,1
2039,24,150,94551,1,7.3,1,0,0,0,0,1,1
2040,25,32,91605,2,0.4,3,0,0,0,0,1,0
2041,16,91,94720,3,0.5,3,0,0,0,0,0,0
2042,20,180,95403,3,8.5,2,535,1,0,0,0,0
2043,17,121,94102,1,0.3,1,0,0,0,0,1,0
2044,32,25,90049,2,0.2,3,0,0,0,0,1,1
2045,25,102,92677,1,0.3,1,0,0,0,0,1,0
2046,28,44,95051,4,0.9,2,107,0,0,0,1,0
2047,16,161,95134,3,8,2,0,1,0,1,1,1
2048,38,134,90640,3,4,2,0,1,0,0,0,1
2049,4,43,94803,1,1.8,2,0,0,0,0,1,1
2050,18,94,92717,4,1.1,2,0,0,0,0,1,0
2051,15,29,94024,2,0.8,3,98,0,0,0,0,0
2052,8,38,90018,4,0.2,1,0,0,0,0,0,0
2053,3,120,94080,1,0.8,1,170,0,0,0,0,0
2054,32,85,92110,2,2,1,161,0,1,1,1,1
2055,15,89,92126,2,1.9,1,0,0,0,0,0,0
2056,23,25,90274,1,1.4,3,0,0,0,0,1,0
2057,8,20,92691,3,1.3,1,83,0,0,0,0,1
2058,12,125,91754,2,3.9,1,0,0,0,0,1,1
2059,7,18,92093,1,0.6,3,0,0,0,0,0,0
2060,3,173,92121,2,6.7,1,222,0,0,0,1,0
2061,29,34,92093,4,0.1,3,0,0,0,0,1,1
2062,38,159,93950,4,4.9,2,111,1,0,0,0,0
2063,31,55,92521,3,2.5,1,219,0,0,1,1,1
2064,30,32,94080,2,0.4,3,0,0,0,0,1,0
2065,29,65,94545,4,1.8,3,0,0,0,0,0,1
2066,5,83,92354,3,1.5,1,0,0,0,0,1,1
2067,16,30,95814,2,1.4,2,0,0,0,0,0,1
2068,32,180,91770,1,2.9,1,0,0,0,0,0,1
2069,37,13,90024,2,0.3,3,0,0,0,0,1,0
2070,4,35,90059,4,0.8,1,0,0,0,0,1,1
2071,37,95,91107,3,0.5,1,0,0,0,0,0,0
2072,28,83,94705,1,0,1,0,0,0,0,1,0
2073,3,39,95831,4,0.2,1,137,0,0,0,1,1
2074,20,54,91107,1,0.7,3,154,0,0,0,1,1
2075,27,81,91942,1,1.3,3,293,0,0,0,0,1
2076,16,53,94123,4,2,3,0,0,0,0,0,0
2077,23,119,91030,1,7.3,1,398,0,0,0,0,0
2078,9,160,94108,4,8,3,0,1,0,0,0,1
2079,11,21,95814,2,1,2,0,0,0,0,0,0
2080,2,40,94132,1,1,3,0,0,0,0,1,0
2081,40,69,91706,4,0.1,2,0,0,0,0,1,0
2082,27,45,95006,1,1.3,2,0,0,0,0,0,0
2083,7,55,91301,4,2,2,0,0,0,0,1,0
2084,7,38,94025,1,0.2,3,0,0,0,0,1,0
2085,9,44,93907,4,1,2,101,0,1,0,1,0
2086,24,45,94105,3,0.6,2,117,0,0,0,1,0
2087,12,84,90291,1,0.8,2,0,0,0,0,1,1
2088,27,188,94305,2,6.9,2,343,1,0,0,1,0
2089,9,29,94701,3,2,3,151,0,1,0,0,0
2090,29,95,94304,1,2.7,2,0,0,0,0,1,0
2091,25,79,95023,1,2.9,1,307,0,0,0,0,1
2092,4,41,91360,1,2,2,0,0,1,0,1,0
2093,23,19,92673,4,0.4,3,84,0,0,0,1,0
2094,23,75,94111,4,3.6,3,0,0,0,0,1,1
2095,31,64,90024,3,2.5,1,208,0,0,0,0,1
2096,21,174,94025,4,3.2,3,0,1,0,0,0,0
2097,29,54,95051,2,2.3,3,93,0,0,0,0,0
2098,11,14,90740,3,0.1,2,113,0,0,0,1,0
2099,35,94,90089,1,3.8,1,272,0,0,0,0,0
2100,29,10,90095,2,0.4,1,0,0,0,0,0,0
2101,6,145,93940,1,0.8,1,84,0,0,0,1,0
2102,5,203,95032,1,10,3,0,1,0,0,0,0
2103,-1,81,92647,2,1.6,3,0,0,0,0,1,1
2104,13,153,90630,2,6.5,1,0,0,0,0,1,1
2105,14,58,90245,4,0.2,3,0,0,0,0,1,0
2106,5,49,94114,4,1.8,3,0,0,0,0,1,1
2107,38,132,90210,1,2.9,1,0,0,0,0,0,0
2108,17,85,90291,4,0.2,3,229,0,0,0,0,0
2109,32,85,94132,3,2.67,1,0,0,1,0,1,0
2110,23,178,93014,1,6.5,3,0,1,0,0,0,0
2111,4,104,94301,3,2.5,1,0,0,0,0,0,0
2112,34,40,94105,1,1.6,1,0,0,0,0,1,0
2113,2,103,93117,1,1.9,1,120,0,0,0,1,0
2114,33,25,92064,2,1,1,0,0,0,0,1,0
2115,36,69,95039,2,1.7,3,0,0,0,0,1,0
2116,31,30,95070,3,1.4,1,0,0,0,0,0,0
2117,17,70,94920,3,2.67,2,0,0,0,0,0,0
2118,7,15,91380,3,0.9,3,0,0,0,0,1,0
2119,5,125,91320,2,1.3,1,0,0,0,0,1,1
2120,13,50,94923,3,0.5,3,0,0,0,0,0,0
2121,17,44,93106,1,0.3,3,0,0,0,0,1,0
2122,17,38,92182,4,2.2,2,180,0,0,0,0,1
2123,29,64,93437,3,0.8,1,119,0,0,0,0,1
2124,2,9,95014,1,0.1,2,0,0,0,0,1,0
2125,9,44,92054,3,0.9,1,89,0,0,0,0,0
2126,20,93,91910,4,0.8,1,101,0,0,0,1,0
2127,19,83,92121,4,0.4,1,141,0,0,0,0,0
2128,14,179,94720,2,0,1,0,0,0,0,0,0
2129,40,40,94104,1,1.1,3,0,0,0,0,0,0
2130,10,58,91754,4,0.7,3,232,0,0,0,0,0
2131,31,74,94607,3,2.67,1,0,0,0,0,0,1
2132,31,15,95747,1,0.2,1,0,0,0,0,0,0
2133,35,11,94949,2,1,1,0,0,0,0,0,1
2134,15,41,95035,1,2,2,176,0,0,0,1,0
2135,24,68,95821,1,1.5,2,120,0,0,0,1,1
2136,15,28,95039,1,0.75,3,0,0,1,0,0,0
2137,26,115,95008,1,1.2,3,0,1,0,0,0,1
2138,40,83,92354,4,0.1,2,247,0,0,0,1,0
2139,11,40,93611,2,1.1,2,166,0,1,0,0,0
2140,32,113,91768,1,0.1,3,0,0,0,0,1,0
2141,27,89,92130,1,0.8,3,0,0,1,0,1,0
2142,4,38,92109,4,1.6,1,0,0,0,0,0,0
2143,31,62,93943,4,1.5,1,0,0,0,0,1,0
2144,31,65,92093,3,1.7,1,109,0,0,0,0,0
2145,6,168,94720,3,5.67,2,0,1,1,1,1,0
2146,32,40,94720,3,1.7,1,0,0,0,0,1,1
2147,3,30,93108,1,1,3,80,0,0,0,0,0
2148,3,20,92007,4,1,1,0,0,0,0,0,0
2149,30,58,92007,2,3.2,3,0,0,0,0,0,0
